last_new_job,target,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,19
2,1,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,3,<10,Funded Startup,71
2,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,NGO,17
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,23
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,50
2,1,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,31
3,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,9
2,1,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,<1,,,26
never,1,0.725,,No relevent experience,Full time course,Graduate,Other,7,,,112
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,46
>4,1,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,28
>4,1,0.92,Male,Has relevent experience,,Graduate,STEM,13,,,47
>4,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,,,6
1,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,No Major,3,,,33
1,1,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,Oct-49,,55
never,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,44
>4,1,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,88
1,1,0.896,,No relevent experience,Full time course,High School,,2,,,20
2,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,,74
2,1,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Pvt Ltd,7
2,1,0.555,,Has relevent experience,no_enrollment,,,3,50-99,Pvt Ltd,5
2,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,,,4
1,1,0.92,Male,No relevent experience,Part time course,High School,,3,,,24
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,,Pvt Ltd,2
>4,1,0.624,,Has relevent experience,Full time course,,,3,,Early Stage Startup,132
never,1,0.55,,No relevent experience,Full time course,Graduate,STEM,3,,,14
,1,0.624,,Has relevent experience,no_enrollment,Graduate,Other,1,<10,,24
3,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,27
1,1,0.558,Male,No relevent experience,no_enrollment,Primary School,,4,,,40
1,1,0.855,Male,No relevent experience,Full time course,High School,,7,,,55
,1,0.691,,Has relevent experience,Full time course,Graduate,STEM,4,,NGO,34
2,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,81
1,1,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,62
never,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,,,100
never,1,0.926,Male,No relevent experience,Full time course,Graduate,STEM,9,,,75
2,1,0.903,Male,Has relevent experience,no_enrollment,Phd,STEM,4,5000-9999,Public Sector,21
>4,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,44
>4,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,74
never,1,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,4,,,7
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,258
2,1,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,,,47
1,1,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,6
1,1,0.92,,Has relevent experience,Full time course,Graduate,STEM,4,,,55
2,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,Public Sector,107
never,1,0.624,,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,4
1,1,0.556,,Has relevent experience,,Graduate,STEM,3,50-99,Pvt Ltd,50
1,1,0.682,,No relevent experience,no_enrollment,Graduate,STEM,4,,,34
1,1,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,1,,,23
1,1,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Other,140
,1,0.55,Male,Has relevent experience,,,,3,,,28
1,1,0.624,,Has relevent experience,,,,9,Oct-49,Early Stage Startup,2
1,1,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,11
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,59
1,1,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,,,60
1,1,0.836,Male,No relevent experience,Full time course,Graduate,STEM,3,,,12
2,1,0.887,,No relevent experience,no_enrollment,Masters,STEM,8,,,88
2,1,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,71
>4,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,102
never,1,0.74,Male,No relevent experience,Full time course,Graduate,STEM,2,,,141
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,167
1,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,78
,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,28
3,1,0.698,,Has relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,30
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,29
4,1,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,5,,,41
4,1,0.865,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Early Stage Startup,7
never,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,216
1,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,,Pvt Ltd,41
1,1,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,28
4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,<10,Pvt Ltd,30
>4,1,0.448,,Has relevent experience,Part time course,Graduate,STEM,10,50-99,NGO,48
>4,1,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,39
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,30
never,1,0.624,,No relevent experience,Full time course,Graduate,STEM,4,,,37
1,1,0.915,Male,No relevent experience,Full time course,Graduate,STEM,4,,,48
>4,1,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,14
2,1,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,4,,,76
>4,1,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,36
never,1,0.89,,No relevent experience,Full time course,High School,,4,,,326
1,1,0.558,,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,100
1,1,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,10,,,79
1,1,0.92,,Has relevent experience,Part time course,Graduate,Business Degree,14,<10,Pvt Ltd,9
1,1,0.624,,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,22
1,1,0.624,,No relevent experience,no_enrollment,Graduate,STEM,2,,,43
never,1,0.926,Male,Has relevent experience,Full time course,High School,,10,100-500,Other,40
1,1,0.91,,No relevent experience,Full time course,Graduate,STEM,1,,,26
never,1,0.624,Male,No relevent experience,Full time course,Masters,Other,1,50-99,Pvt Ltd,20
2,1,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,314
>4,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,33
2,1,0.923,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,56
1,1,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,<10,NGO,72
3,1,0.727,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,94
2,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,97
>4,1,0.624,,No relevent experience,Full time course,Graduate,STEM,5,1000-4999,Pvt Ltd,14
never,1,0.624,Male,No relevent experience,Full time course,Graduate,STEM,10,,,56
1,1,0.789,Female,No relevent experience,Full time course,Graduate,STEM,3,,,75
1,1,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,43
never,1,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,,Early Stage Startup,48
,1,0.579,,No relevent experience,Part time course,High School,,3,,,21
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,50
,1,0.738,,No relevent experience,Full time course,Graduate,STEM,4,,,9
>4,1,0.766,,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,97
2,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,,36
>4,1,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,83
2,1,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,29
1,1,0.92,Male,No relevent experience,no_enrollment,High School,,5,,,140
1,1,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,136
1,1,0.926,Male,No relevent experience,Full time course,High School,,3,5000-9999,Pvt Ltd,63
2,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,110
2,1,0.926,,No relevent experience,Full time course,High School,,3,,,122
1,1,0.887,Male,No relevent experience,no_enrollment,High School,,6,100-500,Pvt Ltd,4
1,1,0.624,Other,Has relevent experience,Part time course,,,<1,Oct-49,Pvt Ltd,200
2,1,0.887,,No relevent experience,Part time course,Graduate,STEM,>20,,,12
never,1,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,56
1,1,0.698,,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,156
never,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,4
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,12
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,18,50-99,Pvt Ltd,92
,1,0.74,,No relevent experience,no_enrollment,Graduate,STEM,3,,,46
4,1,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,138
,1,0.579,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,62
2,1,0.949,Male,Has relevent experience,no_enrollment,High School,,15,Oct-49,Pvt Ltd,32
3,1,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,4,,Pvt Ltd,34
1,1,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,2,,,20
>4,1,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,20
3,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,112
>4,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,134
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,9
1,1,0.698,,Has relevent experience,Part time course,Graduate,STEM,4,,,105
>4,1,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,16,,,78
1,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,40
3,1,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,198
never,1,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,37
1,1,0.915,Male,No relevent experience,Full time course,Graduate,STEM,3,,,16
>4,1,0.896,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,116
never,1,0.624,Male,No relevent experience,no_enrollment,High School,,<1,,,53
1,1,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,24
2,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,No Major,2,,,11
1,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Funded Startup,19
1,1,0.92,Male,No relevent experience,,Masters,Humanities,12,,,142
1,1,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,3
1,1,0.91,Female,No relevent experience,no_enrollment,Masters,STEM,3,<10,Early Stage Startup,59
never,1,0.624,Female,No relevent experience,Full time course,High School,,5,,Pvt Ltd,110
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,222
1,1,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,56
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,161
4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,113
1,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,6
1,1,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,4,,,88
2,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,36
never,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,35
>4,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,53
1,1,0.698,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,74
>4,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,43
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,41
4,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Public Sector,33
2,1,0.804,,Has relevent experience,no_enrollment,Masters,STEM,9,,,25
1,1,0.91,Male,No relevent experience,Full time course,Graduate,STEM,1,,,42
never,1,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,,,72
1,1,0.767,,Has relevent experience,,Graduate,STEM,9,,,50
1,1,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,212
never,1,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Early Stage Startup,24
2,1,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,,,8
1,1,0.789,Male,No relevent experience,Full time course,Graduate,STEM,5,,,156
2,1,0.899,,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,,28
1,1,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,1,,,35
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,1000-4999,Pvt Ltd,17
>4,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,51
2,1,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,100
1,1,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,72
1,1,0.897,Male,Has relevent experience,Full time course,Masters,STEM,7,,,6
never,1,0.624,Male,Has relevent experience,,Graduate,STEM,1,,,162
never,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,50
1,1,0.91,Male,Has relevent experience,no_enrollment,High School,,5,<10,Early Stage Startup,98
never,1,0.479,,Has relevent experience,no_enrollment,,,18,,,61
never,1,0.624,Male,No relevent experience,Full time course,High School,,4,,,74
1,1,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Early Stage Startup,17
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,Oct-49,Pvt Ltd,53
1,1,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,23
2,1,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,>20,,,6
1,1,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,500-999,Pvt Ltd,10
1,1,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,,,35
4,1,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,47
never,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,57
never,1,0.624,Male,No relevent experience,Full time course,High School,,5,,,47
1,1,0.762,Male,No relevent experience,Part time course,Graduate,STEM,5,,,32
1,1,0.789,Male,Has relevent experience,Full time course,Graduate,STEM,15,,,108
1,1,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,151
never,1,0.624,Male,No relevent experience,Part time course,Graduate,STEM,2,,,77
1,1,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Public Sector,14
2,1,0.698,,Has relevent experience,Full time course,,,4,100-500,Pvt Ltd,26
1,1,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,12
>4,1,0.926,Male,No relevent experience,Part time course,Graduate,STEM,5,10000+,Public Sector,54
3,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10,,,78
3,1,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,18
1,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,Oct-49,Pvt Ltd,232
>4,1,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,,,65
1,1,0.624,,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,82
>4,1,0.939,Female,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,NGO,77
2,1,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,6
3,1,0.624,,Has relevent experience,Part time course,Masters,STEM,5,Oct-49,Early Stage Startup,6
3,1,0.479,,No relevent experience,Full time course,Graduate,Other,3,,,11
2,1,0.666,,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,84
4,1,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,4,,,29
never,1,0.624,,Has relevent experience,Full time course,Graduate,STEM,5,,,11
1,1,0.897,,No relevent experience,Full time course,Graduate,STEM,2,,,29
1,1,0.624,,Has relevent experience,Full time course,Masters,STEM,4,,,64
never,1,0.624,,No relevent experience,Full time course,High School,,3,,,280
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,,,32
1,1,0.666,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,64
2,1,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,144
>4,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Public Sector,50
never,1,0.55,Male,No relevent experience,no_enrollment,High School,,7,,,86
3,1,0.764,,Has relevent experience,Part time course,Masters,STEM,3,,,43
>4,1,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,17
2,1,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,83
,1,0.624,,No relevent experience,Full time course,Graduate,STEM,19,,,46
3,1,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,13,,,77
never,1,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,,,308
3,1,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,9
never,1,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,42
never,1,0.624,Male,No relevent experience,Part time course,High School,,2,,,100
1,1,0.698,,No relevent experience,Part time course,Graduate,STEM,2,<10,Pvt Ltd,98
2,1,0.766,Male,No relevent experience,Full time course,Graduate,STEM,4,,,168
1,1,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,,64
never,1,0.558,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Early Stage Startup,61
1,1,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,31
3,1,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,107
1,1,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,112
